SMILES,Title,Actividad,IC50
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(C#N)c(Cl)c3)c(=O)c12,BD-1622,1,63.8
Cc1ccnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)c3ccc(OC(F)(F)F)cc3)c(=O)c12,BD-1623,1,63.8
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ncn1)-c1ccc(cn1)C(F)(F)F,BD-1624,1,64
Fc1ccc2oc(cc2c1)S(=O)(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F,BD-1625,1,64
FC(F)(F)c1ccc(cc1)-c1cc(ccn1)C1(CC1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-1626,1,64
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@](F)(C4)c4ccc(Cl)cc4)c(=O)o3)c(=O)c12,BD-1627,1,64
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)C(=O)c3cccc(Cl)c3)c(=O)c12,BD-1628,1,64
CC(C)n1c(=O)c(CNC(=O)[C@@H]2[C@@H](O)CCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cn(-c2ccc(cc2)C(F)(F)F)c1=O,BD-1629,1,64
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(F)cn3)c(=O)c12,BD-1630,1,64
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1cnc(nc1)C(F)(F)F,BD-1631,1,64
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1cnc(nc1)C(F)(F)F,BD-1632,1,64
Cc1nc2ncn(C)c2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(F)cc1,BD-1633,1,64.1
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)c(Cl)c3)c(=O)c12,BD-1634,1,64.3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)C(F)F)c(=O)c12,BD-1635,1,64.4
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@H](C4)c4ccc(F)cc4)c(=O)o3)c(=O)c12,BD-1636,1,64.8
Cc1cnn2ncn(Cc3nc(no3)[C@H]3C[C@@](F)(C3)c3ccc(Cl)cc3)c(=O)c12,BD-1637,1,64.9
Cc1csc2ncc(Cc3nn(CCc4ccc(Cl)cc4)c(=O)o3)c(=O)n12,BD-1638,1,65
Clc1ccnc(c1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1639,1,65.1
Cn1c2cccc(CC(=O)Nc3nc(cs3)-c3cccc(F)c3F)c2c(=O)n(C)c1=O,BD-1640,1,65.45
Fc1ccc(cc1)S(=O)(=O)C1CCC1C(=O)NCc1cn(nc1Cl)-c1ccc(cc1)C(F)(F)F,BD-1641,1,65.8
NC(=O)c1ccc2c(ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c2=O)n1,BD-1642,1,66
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(c(F)cn1)-c1cnc(cn1)C(F)(F)F,BD-1643,1,66
FC(F)Oc1ccc(cc1)-c1cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)cc(Cl)n1,BD-1644,1,66
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3ccncc3)c(=O)c12,BD-1645,1,66
Cn1c2cccc(CC(=O)Nc3nc(cs3)-c3ccc(I)cc3)c2c(=O)n(C)c1=O,BD-1646,1,66.28
CC(=O)Nc1nc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c2n1C,BD-1647,1,66.9
Fc1cccc(c1)[C@@]1(F)C[C@@H](C1)c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1648,1,66.9
Cn1c2ncn(Cc3nc(CC(O)c4ccc(Cl)cc4)no3)c(=O)c2n(C)c1=O,BD-1649,1,67
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3ccncc3)c(=O)c12,BD-1650,1,67
CC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-1651,1,67
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(OC(F)(F)F)cc3)c(=O)c12,BD-1652,1,67
Cn1cc(cn1)-c1ccc(cc1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-1653,1,67
Cc1cnc(N)n(Cc2nc(no2)[C@@H]2CO[C@H](C2)c2ccc(Cl)cc2)c1=O,BD-1654,1,67
COc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(CN2C=NC3N=CN(C)C3C2=O)n1,BD-1655,1,67
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(cc3)C(F)F)c(=O)c12,BD-1656,1,67.9
C[C@H](NS(=O)(=O)c1cc2ccccc2o1)C(=O)NCc1cc(ccn1)-c1ccc(nc1)C(F)(F)F,BD-1657,1,68
COc1nn(cc1CNC(=O)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1)-c1ccc(nc1)C(F)(F)F,BD-1658,1,68
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncc1F)-c1ccc(nc1)C(F)(F)F,BD-1659,1,68
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cc(Cl)ccn3)c(=O)c12,BD-1660,1,68
Cn1c(NCCO)nc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c12,BD-1661,1,68
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)c3cccc(c3)C#N)c(=O)c12,BD-1662,1,68.2
CN(C)C(=O)CNc1nc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c2n1C,BD-1663,1,68.7
Fc1ccc2oc(cc2c1)S(=O)(=O)Oc1cccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)c1,BD-1664,1,69
C[C@H](NS(=O)(=O)c1cc2ccccc2o1)C(=O)NCc1ccnc(c1)-c1ccc(cc1O)C(F)(F)F,BD-1665,1,69
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1ccnc(c1)-c1cnc(nc1)C(F)(F)F,BD-1666,1,69
Cc1ccnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-1667,1,69
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc4ccncc4c3)c(=O)c12,BD-1668,1,69.2
Cc1cccc2ncn(CC(=O)NCCc3ccc(Cl)cc3)c(=O)c12,BD-1669,1,70
OCCCCOc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-1670,1,70
CCCCOc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-1671,1,70
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-1672,1,70.5
FC(F)(F)c1ccc(COc2cccc(CNC(=O)[C@@H]3CC=CCN3S(=O)(=O)c3cc4ccccc4o3)c2)cc1,BD-1673,1,71
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(nc(c1)-c1cnc(nc1)C(F)(F)F)-c1cnc(nc1)C(F)(F)F,BD-1674,1,71
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c12,BD-1675,1,71
C\C(=C/c1noc(Cn2cnc3ncn(C)c3c2=O)n1)c1ccc(Cl)cc1,BD-1676,1,71
Brc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-1677,1,71
Cn1cc(cn1)-c1cc(Cl)cc(c1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-1678,1,71.3
Cc1cncc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)cc3)c(=O)c12,BD-1679,1,71.4
Cc1cccc(c1)N1C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-1680,1,71.6
Fc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2cnc3nnccc3c2=O)n1,BD-1681,1,71.7
COc1nn(cc1CNC(=O)C1CCC1(C)S(=O)(=O)c1ccc(F)cc1)-c1ccc(cc1)C(F)(F)F,BD-1682,1,71.7
Cn1cnc2ncn(Cc3nnn(C[C@@H](O)c4ccc(Cl)cc4)n3)c(=O)c12,BD-1683,1,72
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(cnn1)-c1ccc(cc1)C(F)(F)F,BD-1684,1,72
FC(F)(F)c1ccc(cn1)-c1cnnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-1685,1,72
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4ccc(cn4)N4CCC(CC4)C(C)(C)F)c3c2=O)no1,BD-1686,1,72
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(OC(F)(F)F)c(F)c1,BD-1687,1,72
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4C[C@@H]3CN(C4)c3ccccc3)c(=O)c12,BD-1688,1,72
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3ncco3)c(=O)c12,BD-1689,1,72
O=C(NCc1cccc(OCc2cccnc2)c1)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-1690,1,72
CN1C(=O)COc2ncn(Cc3nnn(C[C@H](O)c4ccc(C)cc4)n3)c(=O)c12,BD-1691,1,73
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(nc(n1)N(C)C)-c1ccc(cc1)C(F)(F)F,BD-1692,1,73
Cn1ncc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(Cl)ccn3)c(=O)c12,BD-1693,1,73
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccnc(F)c3)c(=O)c12,BD-1694,1,73
Cn1c2cccc(CC(=O)Nc3nc(cs3)-c3ccc(Br)cc3)c2c(=O)n(C)c1=O,BD-1695,1,73.35
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)C#N)c(=O)c12,BD-1696,1,73.5
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4Cc5cc(Cl)ccc5[C@@H]34)c(=O)c12,BD-1697,1,73.7
CN1C(=O)C(F)(F)Oc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c12,BD-1698,1,74
Cc1c(sc2ncn(Cc3nnn(C[C@H](O)c4ccc(F)c(F)c4)n3)c(=O)c12)C(N)=O,BD-1699,1,74
FC(F)(F)c1ccc(cc1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccncc3o2)ncn1,BD-1700,1,74
FC(F)(F)Oc1ccc2c(n[nH]c2c1)-c1ccc(s1)C#N,BD-1701,1,74
CC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-1702,1,74
Cn1c2ncn(CC(=O)Nc3cccc(n3)-c3cnc(nc3)C(F)(F)F)c2c(=O)n(Cc2ccccn2)c1=O,BD-1703,1,74
Cn1c2ncn(CC(=O)Nc3cccc(n3)-c3ccc(F)c(F)c3)c2c(=O)n(Cc2ccccn2)c1=O,BD-1704,1,74
CCNc1cc(NC(=O)c2c(F)cccc2F)cc(c1)C(F)(F)F,BD-1705,1,74
Cn1nnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(Cl)ccn3)c(=O)c12,BD-1706,1,74.5
Cc1ccn2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)cc4)n3)c(=O)c12,BD-1707,1,75
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ccn1)-c1cnc(nc1)C(F)(F)F,BD-1708,1,75
F[C@H]1CCN([C@@H]1C(=O)NCc1ccnc(c1)-c1cnc(nc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-1709,1,75
Cc1nc(N)n2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c12,BD-1710,1,75
C\C(=C/c1noc(Cn2cnc3ncn(C)c3c2=O)n1)c1ccc(Cl)cc1,BD-1711,1,75
COc1cccc(c1)[C@H]1NC(=S)N=C2C1C(=O)c1ccccc21,BD-1712,1,75
OC(Cc1noc(Cn2cnc3ncccc3c2=O)n1)c1ccc(Cl)cc1,BD-1713,1,75
Cc1cnn2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(cc3)C#N)c(=O)c12,BD-1714,1,75.8
Cn1cnc2ncn(Cc3nn([C@@H]4CC[C@H](C4)c4cccc(F)c4)c(=O)o3)c(=O)c12,BD-1715,1,75.8
CNC(=O)c1sc2ncn(Cc3nnn(C[C@H](O)c4ccc5OCOc5c4)n3)c(=O)c2c1C,BD-1716,1,76
Cc1ccc(cc1)-c1ccnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-1717,1,76
Cn1cnc2c(nn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12)C(N)=O,BD-1718,1,76.5
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4Cc5ccccc5C[C@@H]34)c(=O)c12,BD-1719,1,76.6
NC1=NC=CC2C1N=CN(Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1)C2=O,BD-1720,1,76.9
Cn1nnc2ncn(Cc3nn([C@H]4C[C@@H](C4)c4ccc(Cl)cc4)c(=O)o3)c(=O)c12,BD-1721,1,76.9
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cccc(c1)-c1ncc(cn1)C(F)(F)F,BD-1722,1,77
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccccc3Cl)c(=O)c12,BD-1723,1,77.3
Cn1cnc2ncn(Cc3nn(CCCOc4cccc(F)c4)c(=O)o3)c(=O)c12,BD-1724,1,77.5
O=C(NCc1ccnc(c1)-c1ccc(cc1OCc1ccccc1)C#N)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-1725,1,78
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cn(nc1Cl)-c1ccc(cc1)C(F)(F)F,BD-1726,1,78
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cn(nc1Cl)-c1ccc(nc1)C(F)(F)F,BD-1727,1,78
CNC(=O)c1sc2ncn(Cc3nc(C[C@H](O)c4ccc5OCOc5c4)no3)c(=O)c2c1C,BD-1728,1,78
CNC(=O)c1sc2ncn(Cc3nc(C[C@H](O)c4ccc5OCOc5c4)no3)c(=O)c2c1C,BD-1729,1,78
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccc(F)cn3)c(=O)c12,BD-1730,1,78
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccccn3)c(=O)c12,BD-1731,1,78
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3cccnc3)c(=O)c12,BD-1732,1,78
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(F)c(C#N)c(F)c3)c(=O)c12,BD-1733,1,78.2
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3ncco3)c(=O)c12,BD-1734,1,78.3
Clc1ccc(cc1)[C@H]1C[C@@H](C1)c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1735,1,78.5
C[C@H](NS(=O)(=O)c1cc2cnccc2o1)C(=O)NCc1ccc(O)c(c1)-c1ccc(cn1)C(F)(F)F,BD-1736,1,79
CC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-1737,1,79
CC(C)n1cc(cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1=O)-c1ccc(cn1)C(F)(F)F,BD-1738,1,79
CC(C)n1cc(cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1=O)-c1ccc(cc1)C(F)(F)F,BD-1739,1,79
CC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-1740,1,79
CC(C)CCOc1ccc(cc1)-c1csc(NC(=O)Cc2cccc3n(C)c(=O)n(C)c(=O)c23)n1,BD-1741,1,79.77
Cn1c(NC2CCOCC2)nc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC(=C[C@@H]34)c3ccccc3)c(=O)c12,BD-1742,1,79.9
Clc1ccc(cc1)[C@H]1C[C@@H](C1)n1nc(Cn2ncc3ncccc3c2=O)oc1=O,BD-1743,1,79.9
CN1C(=O)COc2ncn(Cc3nnn(C[C@H](O)c4ccc(Cl)s4)n3)c(=O)c12,BD-1744,1,80
O[C@@H](Cn1nnc(Cn2cnc3sc4c(CCNC4=O)c3c2=O)n1)c1ccc(s1)C#N,BD-1745,1,80
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1ccc(O)c(c1)-c1cnc(cn1)C(F)(F)F,BD-1746,1,80
C[C@@H](C(=O)Nc1ccnc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3ccccn3)c(=O)c12,BD-1747,1,80
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CC[C@H](Oc5ccccc5)[C@@H]34)c(=O)c12,BD-1748,1,80
FC(F)(F)Oc1ccc2c(n[nH]c2c1)-c1ccc(s1)C#N,BD-1749,1,80
Cn1nnc2cnn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-1750,1,80.1
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@](F)(C4)c4ccc(F)cc4)c(=O)o3)c(=O)c12,BD-1751,1,80.2
CN1C(=O)COc2ncn(Cc3nnn(C[C@H](O)c4cc5cc(Cl)c(F)cc5o4)n3)c(=O)c12,BD-1752,1,81
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc4ccccc4cn3)c(=O)c12,BD-1753,1,81
CC(C)n1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cc(-c2ccc(cn2)C(F)(F)F)c1=O,BD-1754,1,81
Cn1cnc2ncn(Cc3nn(C[C@H](F)c4ccc(OC(F)F)cc4)c(=O)o3)c(=O)c12,BD-1755,1,81.3
Cc1cncc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(Cl)c3)c(=O)c12,BD-1756,1,81.5
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)Oc3cccc(c3)C#N)c(=O)c12,BD-1757,1,81.5
Cc1cnn2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc4ncsc4c3)c(=O)c12,BD-1758,1,81.7
Fc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1759,1,82
CC(C)Nc1c(nc2ccc(cn12)C(F)(F)F)-c1cccc(c1)C#C,BD-1760,1,82
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccccc3)c(=O)c12,BD-1761,1,82.3
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)c3cccc(F)c3)c(=O)c12,BD-1762,1,83
Nc1nc(=O)c2cccnc2n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(F)cc1,BD-1763,1,83.3
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4C[C@@H]3CN(C4)c3ccccc3)c(=O)c12,BD-1764,1,83.4
FC(F)(F)c1ccccc1-c1ccc2[nH]ncc2c1,BD-1765,1,84
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(Cl)ccn3)c(=O)c12,BD-1766,1,84.7
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccncc3)c(=O)c12,BD-1767,1,85
Cc1nc2nc(C)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c2n1C,BD-1768,1,85
COc1cccc(c1)C1NC(=S)N(C)C2=C1C(=O)c1ccccc21,BD-1769,1,85
CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)cn(-c2ccc(Cl)cc2)c1=O,BD-1770,1,85
C\C(=C/c1nc(Cn2cnc3ncccc3c2=O)no1)c1ccc(Cl)cc1,BD-1771,1,85
CC1(CCCC1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cn(nc1Cl)-c1ccc(nc1)C(F)(F)F,BD-1772,1,85.7
Cc1nc2[nH]c(=O)n(C)c2c(=O)n1Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1,BD-1773,1,85.8
FC(F)(F)c1ccc(CNc2cc(CNC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc4ccccc4o3)ccn2)cc1,BD-1774,1,86
FC(F)Oc1ccc(cc1)-c1cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)ccn1,BD-1775,1,86
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(F)cc(c1)-c1nc(cs1)C(F)(F)F,BD-1776,1,86
C[C@@H](C(=O)Nc1cccc(n1)-c1noc(n1)C(F)(F)F)n1cnc2n(C)c(=O)n(Cc3cc(C)on3)c(=O)c12,BD-1777,1,86
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)cn3)c(=O)c12,BD-1778,1,86
CC(C)n1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3c(F)cccc3o2)cc(-c2ccc(cc2)C(F)(F)F)c1=O,BD-1779,1,86
Cn1cnc2ncn(Cc3nn(CCc4ccc(OC(F)(F)F)cc4)c(=O)o3)c(=O)c12,BD-1780,1,86
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc2OC(F)(F)Oc2c1,BD-1781,1,87
Cn1cnc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c2c1=O,BD-1782,1,87
Cn1ccc2cc(CCn3nc(Cn4cnc5ncn(C)c5c4=O)oc3=O)ccc12,BD-1783,1,87
Cc1nc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)cc(n1)-c1ccc(nc1)C(F)(F)F,BD-1784,1,87
FC(F)(F)c1cc(Oc2ccc(CNC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc4ccccc4o3)cc2)ccn1,BD-1785,1,88
Clc1ccnc(c1)C1=C[C@H]2[C@@H](C1)[C@@H]2c1noc(Cn2cnc3ncccc3c2=O)n1,BD-1786,1,88
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc4ncsc4c3)c(=O)c12,BD-1787,1,88
CC(C)[C@H](N)C(=O)OCn1c(cs\c1=N/C(=O)Cc1c(C)oc2n(C)c(=O)n(C)c(=O)c12)-c1ccc(OC(F)(F)F)c(Cl)c1,BD-1788,1,88.5
CC1(CCCC1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cn(nc1Cl)-c1ccc(nc1)C(F)(F)F,BD-1789,1,88.5
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@](F)(C3)c3ccc(Cl)cc3)c(=O)c12,BD-1790,1,88.6
Clc1csc(c1)-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ccn1,BD-1791,1,89
COCCOc1cc(cc(CNC(=O)[C@@H]2C[C@@H](F)CN2S(=O)(=O)c2ccc(F)cc2)n1)-c1ccc(nc1)C(F)(F)F,BD-1792,1,89
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cncc(F)c3)c(=O)c12,BD-1793,1,89
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(n3)C#N)c(=O)c12,BD-1794,1,89
Clc1ccc(CCc2nc(Cn3cnc4ncccc4c3=O)no2)cc1,BD-1795,1,89
Cc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,BD-1796,1,89
Fc1ccc(cc1)[C@H]1C[C@@H](CO1)c1noc(Cn2cnc3nnccc3c2=O)n1,BD-1797,1,89
Cn1ncc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc(Cl)ccn3)c(=O)c12,BD-1798,1,89.3
Nc1nc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c(=O)c2s1,BD-1799,1,89.9
C[C@@]1(F)C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-1800,1,90
Cn1cnc2ncn(Cc3nn([C@H]4C[C@@H](C4)c4ccc(cc4)C(F)(F)F)c(=O)o3)c(=O)c12,BD-1801,1,90
CC12CC(C1)[C@H](N2S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(c(F)cn1)-c1cnc(nc1)C(F)(F)F,BD-1802,1,90.2
Fc1ccc(cc1)S(=O)(=O)C1CCC1C(=O)NCc1cn(nc1C(F)(F)F)-c1ccc(nc1)C(F)(F)F,BD-1803,1,90.2
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cc4ccccc4cn3)c(=O)c12,BD-1804,1,90.8
O[C@@H]1C[C@H](N(C1)S(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F,BD-1805,1,91
Fc1ccc2[nH]c(cc2c1)-c1n[nH]c2cc(OC(F)(F)F)cnc12,BD-1806,1,91
